Time1=100ms:Average1=30:Objective=5X:Aperture=1: (10/8/2018 4:19:38 PM)
10/8/2018 4:19:38 PM
Reflectance
5X
Ap#: 1
Avg1: 30.000000
Avg2: 0.000000
Int.Time1:100.000000
Int.Time2:0.000000
350.16613620,102.06939028
350.60193709,103.99257194
351.03772818,106.32443355
351.47350942,106.35810722
351.90928082,106.71774227
352.34504234,107.03803406
352.78079397,107.55029896
353.21653569,108.28480098
353.65226748,107.83187975
354.08798932,107.68187585
354.52370120,107.33440895
354.95940309,107.51994421
355.39509497,108.19321309
355.83077683,108.48366011
356.26644864,108.42819614
356.70211039,108.70080813
357.13776206,108.27432468
357.57340363,108.27953236
358.00903508,108.24185398
358.44465639,108.23779745
358.88026755,108.51487719
359.31586852,108.89986566
359.75145930,108.15308535
360.18703986,107.70256322
360.62261019,107.21459229
361.05817026,107.62421961
361.49372007,107.88456584
361.92925958,108.00034483
362.36478878,108.17610061
362.80030765,108.37478914
363.23581617,108.17449314
363.67131432,109.17288020
364.10680209,109.87210057
364.54227945,110.01309472
364.97774638,110.08066275
365.41320287,110.20773326
365.84864890,110.02054825
366.28408445,109.63478262
366.71950949,109.32435369
367.15492401,109.80621667
367.59032800,109.79787002
368.02572142,109.96606924
368.46110427,110.26398054
368.89647652,110.03514254
369.33183815,109.71371476
369.76718915,109.82990847
370.20252950,109.94091519
370.63785917,109.94798159
371.07317815,109.35547376
371.50848642,109.28917265
371.94378395,108.67458515
372.37907074,108.52606735
372.81434676,108.36157708
373.24961199,108.77321496
373.68486642,108.63389861
374.12011002,109.27192192
374.55534277,109.36327975
374.99056467,109.33464888
375.42577567,109.08858493
375.86097578,108.69140212
376.29616497,108.63223945
376.73134321,108.64077257
377.16651050,107.94570365
377.60166680,108.01978522
378.03681211,107.61988822
378.47194641,107.57702962
378.90706966,107.30917958
379.34218187,107.36555766
379.77728300,107.22487637
380.21237303,107.28440903
380.64745196,107.08300330
381.08251975,106.70868232
381.51757640,106.44894244
381.95262187,106.58588204
382.38765616,106.37040100
382.82267924,106.62531018
383.25769109,106.23891068
383.69269170,106.09181143
384.12768105,105.90747037
384.56265911,105.99466400
384.99762586,106.04862209
385.43258130,106.52779510
385.86752540,106.74494129
386.30245813,106.42034627
386.73737949,106.02709085
387.17228945,106.26986422
387.60718799,105.75458745
388.04207509,105.65110566
388.47695074,105.33988672
388.91181492,105.06197487
389.34666760,104.99125803
389.78150877,105.15017889
390.21633841,104.79389567
390.65115650,104.66807122
391.08596302,104.21840309
391.52075795,104.30107525
391.95554127,103.73421872
392.39031297,103.79284893
392.82507302,103.00004093
393.25982140,103.13227426
393.69455810,102.51139694
394.12928310,102.06285644
394.56399638,102.50534555
394.99869791,102.13329056
395.43338769,101.49429182
395.86806568,100.80557154
396.30273188,99.88199428
396.73738625,98.75206530
397.17202880,95.70158196
397.60665948,92.89788676
398.04127829,89.76086694
398.47588521,86.63388541
398.91048022,83.61753571
399.34506329,80.64668003
399.77963441,77.84837862
400.21419356,75.44606480
400.64874072,73.01602338
401.08327588,70.62885802
401.51779900,67.70320347
401.95231008,64.08757951
402.38680910,60.67865342
402.82129603,57.07076739
403.25577086,53.56926356
403.69023356,50.10775318
404.12468412,46.67348477
404.55912252,43.42556197
404.99354874,40.26469468
405.42796276,37.59553372
405.86236457,34.98570807
406.29675414,32.91836906
406.73113145,30.74111632
407.16549648,28.87122112
407.59984922,27.19065008
408.03418965,25.59540718
408.46851774,24.27629801
408.90283349,23.07464167
409.33713686,22.04169037
409.77142784,21.17056304
410.20570642,20.33913419
410.63997256,19.58080705
411.07422626,18.93587767
411.50846749,18.34091953
411.94269624,17.77691090
412.37691248,17.27851912
412.81111621,16.79661523
413.24530738,16.38030204
413.67948600,16.03482039
414.11365204,15.70420571
414.54780547,15.36529625
414.98194629,15.08511371
415.41607447,14.86126429
415.85018999,14.65158151
416.28429284,14.44518100
416.71838299,14.24879130
417.15246043,14.05558207
417.58652514,13.87767162
418.02057709,13.71655329
418.45461627,13.58330334
418.88864266,13.44899179
419.32265625,13.33347948
419.75665700,13.18400060
420.19064491,13.08175772
420.62461995,12.98684279
421.05858210,12.87583396
421.49253135,12.78686689
421.92646768,12.69786894
422.36039106,12.61735990
422.79430148,12.54106302
423.22819892,12.45608721
423.66208336,12.38418353
424.09595478,12.32536501
424.52981316,12.26387274
424.96365849,12.20692244
425.39749074,12.15287533
425.83130989,12.08819132
426.26511593,12.03751194
426.69890883,11.99653009
427.13268858,11.94309077
427.56645516,11.88251042
428.00020855,11.83711422
428.43394873,11.77800531
428.86767568,11.70509346
429.30138939,11.63463504
429.73508982,11.58192739
430.16877697,11.51952682
430.60245081,11.47370479
431.03611133,11.41814601
431.46975851,11.38373325
431.90339232,11.33028413
432.33701276,11.28743144
432.77061979,11.23927105
433.20421340,11.20037460
433.63779357,11.15183468
434.07136029,11.11291362
434.50491352,11.07638001
434.93845327,11.03835121
435.37197949,10.99812759
435.80549219,10.96836958
436.23899132,10.93581943
436.67247689,10.90444035
437.10594887,10.87066456
437.53940723,10.83860442
437.97285197,10.79841840
438.40628306,10.76804517
438.83970048,10.73648437
439.27310421,10.70892096
439.70649424,10.66723504
440.13987054,10.62529127
440.57323310,10.59133765
441.00658189,10.56293773
441.43991690,10.53014133
441.87323811,10.49747252
442.30654551,10.48724478
442.73983906,10.46471334
443.17311875,10.43597351
443.60638457,10.41289522
444.03963649,10.38744588
444.47287449,10.37417252
444.90609856,10.34414021
445.33930868,10.32724703
445.77250482,10.29931758
446.20568697,10.27181899
446.63885511,10.24930517
447.07200922,10.22190194
447.50514928,10.19017366
447.93827527,10.16242190
448.37138718,10.13387063
448.80448497,10.10747594
449.23756865,10.07795591
449.67063818,10.04971369
450.10369354,10.01280184
450.53673472,9.98856068
450.96976170,9.96400747
451.40277446,9.94044974
451.83577298,9.91524601
452.26875725,9.89138948
452.70172723,9.87852987
453.13468291,9.86818591
453.56762428,9.85921426
454.00055132,9.85086558
454.43346400,9.83857593
454.86636230,9.83115814
455.29924622,9.83301415
455.73211572,9.82044648
456.16497079,9.80890009
456.59781142,9.80599705
457.03063757,9.79621641
457.46344923,9.78148167
457.89624639,9.76285411
458.32902903,9.74643444
458.76179711,9.72742824
459.19455064,9.71780973
459.62728958,9.70558900
460.06001392,9.69124080
460.49272363,9.67695741
460.92541871,9.66272878
461.35809913,9.65242102
461.79076486,9.64339618
462.22341591,9.62949567
462.65605223,9.61551430
463.08867382,9.59922602
463.52128065,9.59494401
463.95387271,9.58114304
464.38644998,9.56798889
464.81901243,9.56579843
465.25156005,9.55705153
465.68409283,9.55483267
466.11661073,9.53989000
466.54911374,9.53008269
466.98160185,9.52357125
467.41407503,9.51374854
467.84653327,9.50494604
468.27897654,9.49221430
468.71140483,9.47661174
469.14381811,9.46506147
469.57621637,9.45720623
470.00859960,9.44303770
470.44096776,9.43980525
470.87332084,9.43346266
471.30565882,9.43464724
471.73798169,9.43455539
472.17028942,9.43890757
472.60258200,9.43849644
473.03485940,9.44346210
473.46712160,9.45096410
473.89936860,9.46646371
474.33160036,9.47789898
474.76381687,9.48903901
475.19601811,9.49911392
475.62820407,9.50938281
476.06037471,9.52285578
476.49253003,9.53877981
476.92467000,9.55395862
477.35679461,9.56618486
477.78890383,9.57641922
478.22099765,9.58079824
478.65307605,9.58529787
479.08513900,9.58222867
479.51718650,9.58482865
479.94921851,9.58367164
480.38123503,9.57958869
480.81323602,9.57775198
481.24522149,9.58105806
481.67719139,9.58273454
482.10914572,9.58556870
482.54108446,9.58133812
482.97300758,9.57944655
483.40491507,9.58041506
483.83680691,9.58075373
484.26868308,9.58698894
484.70054356,9.58623414
485.13238833,9.59746488
485.56421738,9.60449032
485.99603067,9.61268679
486.42782820,9.62248006
486.85960995,9.62832673
487.29137589,9.63385306
487.72312601,9.64314638
488.15486029,9.65329368
488.58657870,9.66338256
489.01828124,9.67156709
489.44996788,9.68451730
489.88163860,9.69559859
490.31329338,9.70486590
490.74493220,9.71461472
491.17655505,9.72323270
491.60816190,9.73696033
492.03975274,9.74949736
492.47132755,9.75979977
492.90288631,9.77162192
493.33442899,9.78359480
493.76595559,9.79373149
494.19746607,9.80332612
494.62896043,9.81122602
495.06043864,9.82341112
495.49190069,9.83551004
495.92334655,9.85233810
496.35477620,9.86900533
496.78618963,9.88276242
497.21758682,9.89141935
497.64896774,9.90531952
498.08033239,9.92263099
498.51168074,9.92954371
498.94301276,9.93788248
499.37432845,9.94727703
499.80562778,9.95376293
500.23691074,9.96097863
500.66817730,9.96629017
501.09942745,9.97021540
501.53066116,9.97413868
501.96187842,9.97693138
502.39307921,9.98760707
502.82426351,9.99128014
503.25543130,9.99460703
503.68658256,9.99877310
504.11771727,10.00245444
504.54883542,10.00815968
504.97993698,10.01020757
505.41102193,10.01606715
505.84209026,10.02340411
506.27314195,10.02679431
506.70417698,10.03508812
507.13519532,10.04539501
507.56619696,10.05619248
507.99718189,10.06671618
508.42815007,10.07331515
508.85910150,10.07982067
509.29003615,10.08839464
509.72095401,10.09579094
510.15185505,10.10510323
510.58273926,10.11585811
511.01360661,10.12240425
511.44445709,10.13138480
511.87529069,10.14440546
512.30610737,10.15489915
512.73690712,10.16493839
513.16768992,10.17675677
513.59845576,10.18674802
514.02920461,10.19684727
514.45993645,10.20662582
514.89065127,10.21801732
515.32134905,10.22560826
515.75202976,10.23010579
516.18269339,10.23479920
516.61333992,10.24153212
517.04396933,10.24261163
517.47458160,10.24873979
517.90517671,10.25391914
518.33575465,10.25348421
518.76631539,10.25598589
519.19685891,10.25965840
519.62738520,10.26253149
520.05789424,10.26825504
520.48838600,10.26788577
520.91886048,10.26970673
521.34931764,10.26912136
521.77975747,10.27120683
522.21017995,10.27185832
522.64058507,10.27216999
523.07097279,10.27356291
523.50134312,10.27605514
523.93169601,10.28027727
524.36203147,10.28103334
524.79234945,10.28122261
525.22264996,10.27854633
525.65293297,10.28195933
526.08319845,10.28372378
526.51344640,10.28601681
526.94367678,10.28827236
527.37388959,10.29096178
527.80408480,10.29371718
528.23426240,10.29251391
528.66442236,10.29885265
529.09456467,10.30564462
529.52468930,10.31181999
529.95479624,10.31732667
530.38488547,10.32676220
530.81495697,10.33411534
531.24501072,10.34205636
531.67504671,10.35115663
532.10506490,10.35987874
532.53506529,10.36515852
532.96504785,10.37266233
533.39501257,10.37254074
533.82495942,10.37663543
534.25488839,10.37470053
534.68479946,10.37286340
535.11469261,10.36960337
535.54456782,10.36597795
535.97442507,10.36297198
536.40426434,10.35570981
536.83408561,10.34935732
537.26388887,10.34090229
537.69367409,10.33469190
538.12344125,10.32612185
538.55319035,10.31880020
538.98292135,10.30753334
539.41263423,10.29642905
539.84232899,10.28424336
540.27200560,10.27309462
540.70166404,10.26209658
541.13130429,10.25433337
541.56092633,10.24537760
541.99053015,10.23485398
542.42011572,10.22406910
542.84968303,10.21176835
543.27923205,10.20178704
543.70876277,10.19078315
544.13827517,10.18015652
544.56776923,10.17101139
544.99724493,10.16432288
545.42670225,10.15983620
545.85614117,10.15610218
546.28556168,10.15256365
546.71496375,10.15064324
547.14434736,10.14907298
547.57371250,10.14855825
548.00305915,10.14927710
548.43238728,10.14787268
548.86169688,10.14908405
549.29098794,10.14772008
549.72026042,10.15107375
550.14951431,10.15129475
550.57874960,10.15313363
551.00796626,10.15125928
551.43716427,10.15162017
551.86634362,10.15031577
552.29550429,10.14649841
552.72464625,10.14446903
553.15376949,10.14316151
553.58287399,10.14142042
554.01195973,10.13912620
554.44102669,10.13285558
554.87007485,10.12898060
555.29910419,10.12341317
555.72811470,10.11644268
556.15710635,10.11372215
556.58607912,10.10799251
557.01503300,10.09957006
557.44396797,10.09098544
557.87288401,10.08544431
558.30178110,10.07875358
558.73065921,10.06568245
559.15951834,10.05123736
559.58835846,10.03994081
560.01717955,10.02921212
560.44598160,10.01557916
560.87476458,10.00686855
561.30352847,9.99601083
561.73227326,9.98884080
562.16099893,9.97675661
562.58970546,9.96747278
563.01839282,9.95545116
563.44706101,9.94400101
563.87571000,9.92979006
564.30433977,9.92149962
564.73295030,9.91280468
565.16154157,9.90030058
565.59011358,9.88944393
566.01866628,9.87618044
566.44719967,9.86273330
566.87571373,9.85109952
567.30420844,9.83672011
567.73268378,9.82654793
568.16113973,9.81240104
568.58957627,9.79887532
569.01799338,9.78776334
569.44639105,9.77478551
569.87476924,9.76041707
570.30312796,9.74968705
570.73146717,9.74008235
571.15978685,9.72602747
571.58808700,9.71219610
572.01636758,9.70097311
572.44462858,9.69232432
572.87286998,9.68233571
573.30109177,9.67569283
573.72929391,9.67012902
574.15747640,9.66239332
574.58563922,9.65702482
575.01378234,9.64872124
575.44190574,9.64429744
575.87000941,9.64246223
576.29809333,9.64128988
576.72615748,9.63919861
577.15420184,9.63762088
577.58222639,9.63439269
578.01023111,9.63006599
578.43821598,9.63172031
578.86618099,9.63396335
579.29412611,9.63595558
579.72205133,9.63435257
580.14995662,9.63585025
580.57784197,9.63652116
581.00570736,9.63400089
581.43355276,9.63562993
581.86137817,9.63680873
582.28918356,9.63434459
582.71696890,9.63030671
583.14473420,9.62775488
583.57247941,9.62400333
584.00020453,9.61975349
584.42790954,9.61586493
584.85559441,9.61068626
585.28325913,9.60542385
585.71090368,9.60081062
586.13852803,9.59212403
586.56613218,9.57924719
