Time1=100ms:Average1=30:Objective=5X:Aperture=1: (10/9/2018 9:04:05 AM)
10/9/2018 9:04:05 AM
Reflectance
5X
Ap#: 1
Avg1: 30.000000
Avg2: 0.000000
Int.Time1:100.000000
Int.Time2:0.000000
350.16613620,155.68217178
350.60193709,159.87488469
351.03772818,164.04958676
351.47350942,163.96917148
351.90928082,165.28510217
352.34504234,165.25012342
352.78079397,164.82281764
353.21653569,166.29597596
353.65226748,167.43065937
354.08798932,166.72760513
354.52370120,166.38066814
354.95940309,166.84173523
355.39509497,166.74373474
355.83077683,166.66942080
356.26644864,166.81564246
356.70211039,167.65036421
357.13776206,167.72594752
357.57340363,168.37928155
358.00903508,168.23333330
358.44465639,167.90645600
358.88026755,168.55994698
359.31586852,168.70298422
359.75145930,168.14512806
360.18703986,167.53663756
360.62261019,166.68855152
361.05817026,167.16968751
361.49372007,167.37209779
361.92925958,167.83079191
362.36478878,168.71357034
362.80030765,168.99807085
363.23581617,168.71487758
363.67131432,169.32367148
364.10680209,168.87634010
364.54227945,168.04073320
364.97774638,167.91035690
365.41320287,168.29506197
365.84864890,169.30907603
366.28408445,169.77666885
366.71950949,168.98993205
367.15492401,168.70850810
367.59032800,169.01368183
368.02572142,170.17536672
368.46110427,169.79119665
368.89647652,171.14709408
369.33183815,170.48262229
369.76718915,170.06385169
370.20252950,169.77096736
370.63785917,169.86497547
371.07317815,169.47081108
371.50848642,169.39058170
371.94378395,169.84712489
372.37907074,168.89811870
372.81434676,168.71562998
373.24961199,169.47269535
373.68486642,169.48025456
374.12011002,169.68351596
374.55534277,169.20540587
374.99056467,168.96960289
375.42577567,167.83330619
375.86097578,167.06083137
376.29616497,166.46292097
376.73134321,166.55865196
377.16651050,166.18658468
377.60166680,166.59915749
378.03681211,167.43024248
378.47194641,167.09462478
378.90706966,167.01366298
379.34218187,166.62075670
379.77728300,166.49555375
380.21237303,166.52263457
380.64745196,166.02016132
381.08251975,166.30474126
381.51757640,164.74722466
381.95262187,165.13076462
382.38765616,164.21861319
382.82267924,165.05759080
383.25769109,165.46253746
383.69269170,164.53411942
384.12768105,164.23935981
384.56265911,163.80653364
384.99762586,163.84447529
385.43258130,164.30944472
385.86752540,164.32864144
386.30245813,164.23166820
386.73737949,163.21484988
387.17228945,163.03403619
387.60718799,162.84889697
388.04207509,161.87734175
388.47695074,162.20531129
388.91181492,162.53133812
389.34666760,162.41190292
389.78150877,162.65405451
390.21633841,161.49031880
390.65115650,161.61327005
391.08596302,161.55136105
391.52075795,160.76497194
391.95554127,160.30017887
392.39031297,160.53553359
392.82507302,159.53703347
393.25982140,159.49602635
393.69455810,158.86513857
394.12928310,158.98070454
394.56399638,158.06625370
394.99869791,158.13399886
395.43338769,157.18532065
395.86806568,156.58510797
396.30273188,154.47933761
396.73738625,151.86662760
397.17202880,148.15291176
397.60665948,143.17352070
398.04127829,138.10171066
398.47588521,133.26327854
398.91048022,127.77879369
399.34506329,122.86687921
399.77963441,118.49821983
400.21419356,114.42468113
400.64874072,110.19606328
401.08327588,105.63882154
401.51779900,100.74498900
401.95231008,94.62681711
402.38680910,88.82354132
402.82129603,82.76972775
403.25577086,77.00614905
403.69023356,71.67172254
404.12468412,66.22021060
404.55912252,61.00207611
404.99354874,56.27575018
405.42796276,52.02111280
405.86236457,47.80897914
406.29675414,44.39233454
406.73113145,40.92280535
407.16549648,38.06866197
407.59984922,35.48008919
408.03418965,33.12652421
408.46851774,31.03704527
408.90283349,29.20699647
409.33713686,27.53476438
409.77142784,26.15961704
410.20570642,24.88840585
410.63997256,23.79177833
411.07422626,22.77205567
411.50846749,21.87022946
411.94269624,21.01229904
412.37691248,20.24180683
412.81111621,19.53796990
413.24530738,18.91869026
413.67948600,18.37954301
414.11365204,17.88898167
414.54780547,17.38564011
414.98194629,16.98317676
415.41607447,16.60303290
415.85018999,16.26304426
416.28429284,15.93957866
416.71838299,15.63558448
417.15246043,15.33106536
417.58652514,15.08609134
418.02057709,14.82912740
418.45461627,14.62216080
418.88864266,14.43056761
419.32265625,14.26207683
419.75665700,14.07628953
420.19064491,13.93660087
420.62461995,13.77167308
421.05858210,13.62873461
421.49253135,13.50465819
421.92646768,13.35216281
422.36039106,13.24071390
422.79430148,13.14192248
423.22819892,13.03361248
423.66208336,12.93426965
424.09595478,12.86132755
424.52981316,12.78393758
424.96365849,12.69958515
425.39749074,12.63326822
425.83130989,12.55852609
426.26511593,12.49188666
426.69890883,12.42181819
427.13268858,12.35543125
